,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
58895,2011-07-07,7,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58896,2012-07-20,20,July,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58897,2011-07-20,20,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58898,2012-11-25,25,November,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58899,2011-11-25,25,November,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58900,2012-12-23,23,December,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58901,2011-12-23,23,December,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58902,2013-07-28,28,July,2013,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58903,2015-07-28,28,July,2015,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58904,2014-01-07,7,January,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58905,2016-01-07,7,January,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58906,2014-01-09,9,January,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58907,2016-01-09,9,January,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58908,2014-06-20,20,June,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58909,2016-06-20,20,June,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58910,2014-06-25,25,June,2014,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58911,2016-06-25,25,June,2016,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
58912,2012-01-01,1,January,2012,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1799,3038,4837
58913,2011-01-01,1,January,2011,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,900,1519,2419
58914,2013-09-19,19,September,2013,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,900,1519,2419
58915,2015-09-19,19,September,2015,17,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,900,1519,2419
58916,2012-07-12,12,July,2012,21,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1092,3110,4202
58917,2011-07-12,12,July,2011,21,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,1638,4665,6303
58918,2012-07-17,17,July,2012,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
58919,2011-07-17,17,July,2011,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
58920,2012-10-08,8,October,2012,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
58921,2011-10-08,8,October,2011,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,839,1555,2394
58922,2012-05-21,21,May,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
58923,2011-05-21,21,May,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
58924,2012-07-13,13,July,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
58925,2011-07-13,13,July,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,2328,6076,8404
58926,2012-07-30,30,July,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
58927,2011-07-30,30,July,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,2328,6076,8404
58928,2012-08-13,13,August,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
58929,2011-08-13,13,August,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
58930,2014-03-25,25,March,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
58931,2016-03-25,25,March,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443,1638,4665,6303
58932,2014-04-15,15,April,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
58933,2016-04-15,15,April,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
58934,2014-06-10,10,June,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
58935,2016-06-10,10,June,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1092,3110,4202
58936,2014-06-22,22,June,2014,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
58937,2016-06-22,22,June,2016,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
58938,2012-07-13,13,July,2012,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1750,3038,4788
58939,2011-07-13,13,July,2011,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3501,6076,9577
58940,2013-03-01,1,March,2013,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,875,1519,2394
58941,2015-03-01,1,March,2015,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1750,3038,4788
58942,2012-08-22,22,August,2012,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
58943,2011-08-22,22,August,2011,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
58944,2012-09-12,12,September,2012,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
58945,2011-09-12,12,September,2011,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
58946,2013-04-15,15,April,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
58947,2015-04-15,15,April,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
58948,2013-07-12,12,July,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
58949,2015-07-12,12,July,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
58950,2013-10-22,22,October,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
58951,2015-10-22,22,October,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
58952,2013-11-28,28,November,2013,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
58953,2015-11-28,28,November,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
58954,2012-08-16,16,August,2012,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1750,3038,4788
58955,2011-08-16,16,August,2011,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",3,1519,2443,2625,4557,7182
58956,2012-08-25,25,August,2012,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1750,3038,4788
58957,2011-08-25,25,August,2011,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
58958,2013-05-01,1,May,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
58959,2015-05-01,1,May,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
58960,2013-06-21,21,June,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
58961,2015-06-21,21,June,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,875,1519,2394
58962,2013-09-27,27,September,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58963,2015-09-27,27,September,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58964,2013-10-30,30,October,2013,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58965,2015-10-30,30,October,2015,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58966,2014-01-09,9,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58967,2016-01-09,9,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58968,2014-01-14,14,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58969,2016-01-14,14,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58970,2014-01-18,18,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58971,2016-01-18,18,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58972,2014-01-26,26,January,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58973,2016-01-26,26,January,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1678,3110,4788
58974,2014-04-22,22,April,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58975,2016-04-22,22,April,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58976,2014-06-01,1,June,2014,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58977,2016-06-01,1,June,2016,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
58978,2013-07-26,26,July,2013,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
58979,2015-07-26,26,July,2015,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
58980,2013-09-11,11,September,2013,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
58981,2015-09-11,11,September,2015,40,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
58982,2012-12-14,14,December,2012,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2313,4342,6655
58983,2011-12-14,14,December,2011,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1157,2171,3328
58984,2013-10-30,30,October,2013,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1157,2171,3328
58985,2015-10-30,30,October,2015,40,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1157,2171,3328
58986,2013-02-13,13,February,2013,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
58987,2015-02-13,13,February,2015,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
58988,2014-04-02,2,April,2014,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
58989,2016-04-02,2,April,2016,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,2826,6513,9339
58990,2014-06-28,28,June,2014,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
58991,2016-06-28,28,June,2016,40,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
58992,2012-08-15,15,August,2012,65,Seniors (64+),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,154,688,842
58993,2011-08-15,15,August,2011,65,Seniors (64+),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,77,344,421
58994,2012-08-21,21,August,2012,54,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1092,3110,4202
58995,2011-08-21,21,August,2011,54,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1092,3110,4202
58996,2012-08-28,28,August,2012,51,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1092,3110,4202
58997,2011-08-28,28,August,2011,51,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,546,1555,2101
58998,2013-07-27,27,July,2013,51,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,546,1555,2101
58999,2015-07-27,27,July,2015,51,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1092,3110,4202
59000,2012-02-10,10,February,2012,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1092,3110,4202
59001,2011-02-10,10,February,2011,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
59002,2012-02-15,15,February,2012,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1092,3110,4202
59003,2011-02-15,15,February,2011,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
59004,2012-08-03,3,August,2012,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1092,3110,4202
59005,2011-08-03,3,August,2011,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
59006,2014-05-14,14,May,2014,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
59007,2016-05-14,14,May,2016,47,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
59008,2012-05-04,4,May,2012,40,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1141,3110,4251
59009,2011-05-04,4,May,2011,40,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1141,3110,4251
59010,2014-01-25,25,January,2014,40,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,942,2171,3113
59011,2016-01-25,25,January,2016,40,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,2826,6513,9339
59012,2014-03-24,24,March,2014,51,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,606,1519,2125
59013,2016-03-24,24,March,2016,51,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,606,1519,2125
59014,2012-03-02,2,March,2012,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1678,3110,4788
59015,2011-03-02,2,March,2011,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
59016,2012-05-09,9,May,2012,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1678,3110,4788
59017,2011-05-09,9,May,2011,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
59018,2012-09-18,18,September,2012,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1678,3110,4788
59019,2011-09-18,18,September,2011,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443,2517,4665,7182
59020,2012-11-09,9,November,2012,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1678,3110,4788
59021,2011-11-09,9,November,2011,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443,3357,6220,9577
59022,2013-09-14,14,September,2013,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
59023,2015-09-14,14,September,2015,63,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,839,1555,2394
59024,2012-10-30,30,October,2012,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1092,3110,4202
59025,2011-10-30,30,October,2011,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
59026,2013-10-11,11,October,2013,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
59027,2015-10-11,11,October,2015,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,546,1555,2101
59028,2014-03-31,31,March,2014,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
59029,2016-03-31,31,March,2016,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
59030,2014-06-18,18,June,2014,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
59031,2016-06-18,18,June,2016,36,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,582,1519,2101
59032,2012-10-20,20,October,2012,61,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,701,3110,3811
59033,2011-10-20,20,October,2011,61,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
59034,2012-11-04,4,November,2012,58,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1092,3110,4202
59035,2011-11-04,4,November,2011,58,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,546,1555,2101
59036,2012-05-18,18,May,2012,41,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,603,3110,3713
59037,2011-05-18,18,May,2011,41,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,302,1555,1857
59038,2012-06-05,5,June,2012,56,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2313,4342,6655
59039,2011-06-05,5,June,2011,56,Adults (35-64),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1157,2171,3328
59040,2013-08-07,7,August,2013,19,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,448,1555,2003
59041,2015-08-07,7,August,2015,19,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,448,1555,2003
59042,2013-12-20,20,December,2013,19,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,448,1555,2003
59043,2015-12-20,20,December,2015,19,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,448,1555,2003
59044,2012-06-26,26,June,2012,38,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,603,3110,3713
59045,2011-06-26,26,June,2011,38,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,302,1555,1857
59046,2012-06-01,1,June,2012,38,Adults (35-64),F,France,Somme,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1526,4342,5868
59047,2011-06-01,1,June,2011,38,Adults (35-64),F,France,Somme,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,763,2171,2934
59048,2012-08-19,19,August,2012,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2313,4342,6655
59049,2011-08-19,19,August,2011,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 52",3,2171,3578,3470,6513,9983
59050,2012-09-18,18,September,2012,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2313,4342,6655
59051,2011-09-18,18,September,2011,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59052,2013-01-30,30,January,2013,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59053,2015-01-30,30,January,2015,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2313,4342,6655
59054,2013-07-08,8,July,2013,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59055,2015-07-08,8,July,2015,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59056,2013-11-07,7,November,2013,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59057,2015-11-07,7,November,2015,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59058,2014-03-11,11,March,2014,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59059,2016-03-11,11,March,2016,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2313,4342,6655
59060,2014-05-05,5,May,2014,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59061,2016-05-05,5,May,2016,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,3470,6513,9983
59062,2014-01-28,28,January,2014,37,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1371,2171,3542
59063,2016-01-28,28,January,2016,37,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1371,2171,3542
59064,2013-05-02,2,May,2013,39,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59065,2015-05-02,2,May,2015,39,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59066,2014-03-22,22,March,2014,39,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1157,2171,3328
59067,2016-03-22,22,March,2016,39,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2313,4342,6655
59068,2012-01-30,30,January,2012,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1884,4342,6226
59069,2011-01-30,30,January,2011,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,942,2171,3113
59070,2013-06-14,14,June,2013,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
59071,2015-06-14,14,June,2015,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
59072,2014-03-12,12,March,2014,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
59073,2016-03-12,12,March,2016,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
59074,2014-05-28,28,May,2014,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
